Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-7gnq,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: hedonic,Spreadsheet: uti,Manipulation: Spreadsheet,branch-4sm5
8,1747168633941,"13/05/2025, 20:37:13",1747143433941,-7,"13/05/2025, 06:37:13",226982,11,task-yeyg,,46153367,13415801,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 135.0.0.0,1440x900,1440x812,,Scarcity_cue,7,Scarcity,Spreadsheet1,1,Display 1,Screen 8,yxwrgs,3,response,Trust somewhat,6816.800000000003,15916.800000000003,15933.500000000015,6816.800000000003,15916.800000000003,15933.500000000015,1,9116.700000000012,0,,Rating Scale,Rating Scale,5,object-107,Display 1,scarcity_hed_choc.png,scarcity_uti_choc.png,,consent
9,1747168636704,"13/05/2025, 20:37:16",1747143436704,-7,"13/05/2025, 06:37:16",226982,11,task-yeyg,,46153367,13415801,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 135.0.0.0,1440x900,1440x812,,Scarcity_cue,7,Scarcity,Spreadsheet1,1,Display 1,Screen 6,hdb9ih,4,continue,,2782.7000000715198,2766.5999999999913,2782.7000000715198,2782.7000000715198,2766.5999999999913,2782.7000000715198,1,0,0,,Click To Continue,Continue Button,3,object-625,Display 1,scarcity_hed_choc.png,scarcity_uti_choc.png,,consent
10,1747168645353,"13/05/2025, 20:37:25",1747143445353,-7,"13/05/2025, 06:37:25",226982,11,task-yeyg,,46153367,13415801,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 135.0.0.0,1440x900,1440x812,,Scarcity_cue,7,Scarcity,Spreadsheet1,1,Display 1,Screen 7,anxxu9,5,response,7,6816.800000000003,8650.100000000006,8665.600000071528,6816.800000000003,8650.100000000006,8665.600000071528,1,1848.8000000715256,0,,Single Number Entry,Single Number Entry,6,object-73,Display 1,scarcity_hed_choc.png,scarcity_uti_choc.png,,consent
11,1747168645355,"13/05/2025, 20:37:25",1747143445355,-7,"13/05/2025, 06:37:25",226982,11,task-yeyg,,46153367,13415801,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 135.0.0.0,1440x900,1440x812,,Scarcity_cue,7,Scarcity,Spreadsheet1,1,Display 1,Screen 7,anxxu9,5,response,Very unlikely,1750.1000000000058,8650.100000000006,8666.700000000012,1750.1000000000058,8650.100000000006,8666.700000000012,1,6916.600000000006,0,,Rating Scale,Rating Scale,4,object-71,Display 1,scarcity_hed_choc.png,scarcity_uti_choc.png,,consent
12,1747168663588,"13/05/2025, 20:37:43",1747143463588,-7,"13/05/2025, 06:37:43",226982,11,task-yeyg,,46153367,13415801,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 135.0.0.0,1440x900,1440x812,,Scarcity_cue,7,Scarcity,Spreadsheet1,1,Display 1,Screen 9,hrk9he,6,continue,,18249.199999999997,18233,18249.199999999997,18249.199999999997,18233,18249.199999999997,1,0,0,,Click To Continue,Continue Button,6,object-96,Display 1,scarcity_hed_choc.png,scarcity_uti_choc.png,,consent
13,1747168663591,"13/05/2025, 20:37:43",1747143463591,-7,"13/05/2025, 06:37:43",226982,11,task-yeyg,,46153367,13415801,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 135.0.0.0,1440x900,1440x812,,Scarcity_cue,7,Scarcity,Spreadsheet1,1,Display 1,Screen 9,hrk9he,6,response,Slightly valuable,6650.099999999991,18233,18249.199999999997,6650.099999999991,18233,18249.199999999997,1,11599.100000000006,0,,Rating Scale,Rating Scale,3,object-93,Display 1,scarcity_hed_choc.png,scarcity_uti_choc.png,,consent
14,1747168663591,"13/05/2025, 20:37:43",1747143463591,-7,"13/05/2025, 06:37:43",226982,11,task-yeyg,,46153367,13415801,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 135.0.0.0,1440x900,1440x812,,Scarcity_cue,7,Scarcity,Spreadsheet1,1,Display 1,Screen 9,hrk9he,6,response,Trust very little,14700.099999999991,18233,18249.199999999997,14700.099999999991,18233,18249.199999999997,1,3549.100000000006,0,,Rating Scale,Rating Scale,5,object-95,Display 1,scarcity_hed_choc.png,scarcity_uti_choc.png,,consent
15,1747168667020,"13/05/2025, 20:37:47",1747143467020,-7,"13/05/2025, 06:37:47",226982,11,task-yeyg,,46153367,13415801,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 135.0.0.0,1440x900,1440x812,,Scarcity_cue,7,Scarcity,Spreadsheet1,1,Display 2,Screen 2,7hdzze,1,continue,,3449.5000000715227,3433.800000000003,3449.5000000715227,3449.5000000715227,3433.800000000003,3449.5000000715227,1,0,0,,Click To Continue,Continue Button,3,object-50,Display 2,scarcity_hed_hd.png,scarcity_uti_hd.png,,consent
16,1747168681918,"13/05/2025, 20:38:01",1747143481918,-7,"13/05/2025, 06:38:01",226982,11,task-yeyg,,46153367,13415801,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 135.0.0.0,1440x900,1440x812,,Scarcity_cue,7,Scarcity,Spreadsheet1,1,Display 2,Screen 3,9p8xm6,2,response,50,13683.299999999988,14900.099999999991,14913.399999999994,13683.299999999988,14900.099999999991,14913.399999999994,1,1230.1000000000058,0,,Single Number Entry,Single Number Entry,6,object-58,Display 2,scarcity_hed_hd.png,scarcity_uti_hd.png,,consent
17,1747168681919,"13/05/2025, 20:38:01",1747143481919,-7,"13/05/2025, 06:38:01",226982,11,task-yeyg,,46153367,13415801,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 135.0.0.0,1440x900,1440x812,,Scarcity_cue,7,Scarcity,Spreadsheet1,1,Display 2,Screen 3,9p8xm6,2,response,Very unlikely,1666.699999999997,14900.099999999991,14914.600000047678,1666.699999999997,14900.099999999991,14914.600000047678,1,13247.90000004768,0,,Rating Scale,Rating Scale,4,object-56,Display 2,scarcity_hed_hd.png,scarcity_uti_hd.png,,consent
18,1747168688537,"13/05/2025, 20:38:08",1747143488537,-7,"13/05/2025, 06:38:08",226982,11,task-yeyg,,46153367,13415801,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 135.0.0.0,1440x900,1440x812,,Scarcity_cue,7,Scarcity,Spreadsheet1,1,Display 2,Screen 6,lalvnl,3,continue,,6632.6000000715285,6616.699999999997,6632.6000000715285,6632.6000000715285,6616.699999999997,6632.6000000715285,1,0,0,,Click To Continue,Continue Button,6,object-121,Display 2,scarcity_hed_hd.png,scarcity_uti_hd.png,,consent
19,1747168688538,"13/05/2025, 20:38:08",1747143488538,-7,"13/05/2025, 06:38:08",226982,11,task-yeyg,,46153367,13415801,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 135.0.0.0,1440x900,1440x812,,Scarcity_cue,7,Scarcity,Spreadsheet1,1,Display 2,Screen 6,lalvnl,3,response,Somewhat valuable,3149.9000000000087,6616.699999999997,6633.400000023845,3149.9000000000087,6616.699999999997,6633.400000023845,1,3483.500000023836,0,,Rating Scale,Rating Scale,3,object-118,Display 2,scarcity_hed_hd.png,scarcity_uti_hd.png,,consent
20,1747168688538,"13/05/2025, 20:38:08",1747143488538,-7,"13/05/2025, 06:38:08",226982,11,task-yeyg,,46153367,13415801,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 135.0.0.0,1440x900,1440x812,,Scarcity_cue,7,Scarcity,Spreadsheet1,1,Display 2,Screen 6,lalvnl,3,response,Trust very little,5416.599999999991,6616.699999999997,6633.6000000715285,5416.599999999991,6616.699999999997,6633.6000000715285,1,1217.0000000715372,0,,Rating Scale,Rating Scale,5,object-120,Display 2,scarcity_hed_hd.png,scarcity_uti_hd.png,,consent
21,1747168691021,"13/05/2025, 20:38:11",1747143491021,-7,"13/05/2025, 06:38:11",226982,11,task-yeyg,,46153367,13415801,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 135.0.0.0,1440x900,1440x812,,Scarcity_cue,7,Scarcity,Spreadsheet1,1,Display 2,Screen 4,auj52o,4,continue,,2499.8000000476895,2483.3000000000175,2499.8000000476895,2499.8000000476895,2483.3000000000175,2499.8000000476895,1,0,0,,Click To Continue,Continue Button,3,object-80,Display 2,scarcity_hed_hd.png,scarcity_uti_hd.png,,consent
22,1747168699036,"13/05/2025, 20:38:19",1747143499036,-7,"13/05/2025, 06:38:19",226982,11,task-yeyg,,46153367,13415801,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 135.0.0.0,1440x900,1440x812,,Scarcity_cue,7,Scarcity,Spreadsheet1,1,Display 2,Screen 5,6bvrh3,5,response,20,5215.6999999999825,8016.6999999999825,8031.600000071514,5215.6999999999825,8016.6999999999825,8031.600000071514,1,2815.9000000715314,0,,Single Number Entry,Single Number Entry,6,object-88,Display 2,scarcity_hed_hd.png,scarcity_uti_hd.png,,consent
23,1747168699037,"13/05/2025, 20:38:19",1747143499037,-7,"13/05/2025, 06:38:19",226982,11,task-yeyg,,46153367,13415801,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 135.0.0.0,1440x900,1440x812,,Scarcity_cue,7,Scarcity,Spreadsheet1,1,Display 2,Screen 5,6bvrh3,5,response,Very unlikely,3566.6999999999825,8016.6999999999825,8033.1999999761465,3566.6999999999825,8016.6999999999825,8033.1999999761465,1,4466.499999976164,0,,Rating Scale,Rating Scale,4,object-86,Display 2,scarcity_hed_hd.png,scarcity_uti_hd.png,,consent
24,1747168707789,"13/05/2025, 20:38:27",1747143507789,-7,"13/05/2025, 06:38:27",226982,11,task-yeyg,,46153367,13415801,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 135.0.0.0,1440x900,1440x812,,Scarcity_cue,7,Scarcity,Spreadsheet1,1,Display 2,Screen 7,snyktl,6,continue,,8766.600000000006,8750,8766.600000000006,8766.600000000006,8750,8766.600000000006,1,0,0,,Click To Continue,Continue Button,6,object-128,Display 2,scarcity_hed_hd.png,scarcity_uti_hd.png,,consent
25,1747168707789,"13/05/2025, 20:38:27",1747143507789,-7,"13/05/2025, 06:38:27",226982,11,task-yeyg,,46153367,13415801,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 135.0.0.0,1440x900,1440x812,,Scarcity_cue,7,Scarcity,Spreadsheet1,1,Display 2,Screen 7,snyktl,6,response,Slightly valuable,5200.100000000006,8750,8766.600000000006,5200.100000000006,8750,8766.600000000006,1,3566.5,0,,Rating Scale,Rating Scale,3,object-125,Display 2,scarcity_hed_hd.png,scarcity_uti_hd.png,,consent
26,1747168707789,"13/05/2025, 20:38:27",1747143507789,-7,"13/05/2025, 06:38:27",226982,11,task-yeyg,,46153367,13415801,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 135.0.0.0,1440x900,1440x812,,Scarcity_cue,7,Scarcity,Spreadsheet1,1,Display 2,Screen 7,snyktl,6,response,Trust very little,6383.399999999994,8750,8766.600000000006,6383.399999999994,8750,8766.600000000006,1,2383.2000000000116,0,,Rating Scale,Rating Scale,5,object-127,Display 2,scarcity_hed_hd.png,scarcity_uti_hd.png,,consent
27,1747168707791,"13/05/2025, 20:38:27",1747143507791,-7,"13/05/2025, 06:38:27",226982,11,task-yeyg,,46153367,13415801,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 135.0.0.0,1440x900,1440x812,,Scarcity_cue,7,Scarcity,,,,,,,info,END,,,149998,,,,,,,,,,,,,,,,consent
﻿1,1747178661333,"13/05/2025, 23:24:21",1747160661333,-5,"13/05/2025, 13:24:21",226982,12,task-a3hj,,46155126,13416249,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 136.0.0.0,1512x982,1512x945,,None_cue,9,No Cue,,,,,,,info,BEGIN,,,,,,,,,,,,,,,,,,,consent
2,1747178708696,"13/05/2025, 23:25:08",1747160708696,-5,"13/05/2025, 13:25:08",226982,12,task-a3hj,,46155126,13416249,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 136.0.0.0,1512x982,1512x945,,None_cue,9,No Cue,Spreadsheet1,1,Display 1,Screen 2,ebpf5f,1,continue,,41412.70000002384,41404.6,41412.70000002384,41412.70000002384,41404.6,41412.70000002384,1,0,0,,Click To Continue,Continue Button,3,object-9,Display 1,no_uti_choc.png,no_hed_choc.png,,consent
3,1747178732298,"13/05/2025, 23:25:32",1747160732298,-5,"13/05/2025, 13:25:32",226982,12,task-a3hj,,46155126,13416249,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 136.0.0.0,1512x982,1512x945,,None_cue,9,No Cue,Spreadsheet1,1,Display 1,Screen 3,fqpwl6,2,response,2,13387.5,23604.300000000003,23610.70000001788,13387.5,23604.300000000003,23610.70000001788,1,10223.200000017881,0,,Single Number Entry,Single Number Entry,6,object-42,Display 1,no_uti_choc.png,no_hed_choc.png,,consent
4,1747178732300,"13/05/2025, 23:25:32",1747160732300,-5,"13/05/2025, 13:25:32",226982,12,task-a3hj,,46155126,13416249,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 136.0.0.0,1512x982,1512x945,,None_cue,9,No Cue,Spreadsheet1,1,Display 1,Screen 3,fqpwl6,2,response,Very unlikely,6112.5,23604.300000000003,23612.5,6112.5,23604.300000000003,23612.5,1,17500,0,,Rating Scale,Rating Scale,4,object-15,Display 1,no_uti_choc.png,no_hed_choc.png,,consent
5,1747178750778,"13/05/2025, 23:25:50",1747160750778,-5,"13/05/2025, 13:25:50",226982,12,task-a3hj,,46155126,13416249,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 136.0.0.0,1512x982,1512x945,,None_cue,9,No Cue,Spreadsheet1,1,Display 1,Screen 8,n59cuc,3,continue,,18486.100000005958,18479.199999999997,18486.100000005958,18486.100000005958,18479.199999999997,18486.100000005958,1,0,0,,Click To Continue,Continue Button,6,object-122,Display 1,no_uti_choc.png,no_hed_choc.png,,consent
6,1747178750779,"13/05/2025, 23:25:50",1747160750779,-5,"13/05/2025, 13:25:50",226982,12,task-a3hj,,46155126,13416249,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 136.0.0.0,1512x982,1512x945,,None_cue,9,No Cue,Spreadsheet1,1,Display 1,Screen 8,n59cuc,3,response,Not valuable at all,11141.199999999997,18479.199999999997,18487.5,11141.199999999997,18479.199999999997,18487.5,1,7346.300000000003,0,,Rating Scale,Rating Scale,3,object-94,Display 1,no_uti_choc.png,no_hed_choc.png,,consent
7,1747178750779,"13/05/2025, 23:25:50",1747160750779,-5,"13/05/2025, 13:25:50",226982,12,task-a3hj,,46155126,13416249,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 136.0.0.0,1512x982,1512x945,,None_cue,9,No Cue,Spreadsheet1,1,Display 1,Screen 8,n59cuc,3,response,Trust very little,15990.899999999994,18479.199999999997,18487.5,15990.899999999994,18479.199999999997,18487.5,1,2496.600000000006,0,,Rating Scale,Rating Scale,5,object-97,Display 1,no_uti_choc.png,no_hed_choc.png,,consent
8,1747178757039,"13/05/2025, 23:25:57",1747160757039,-5,"13/05/2025, 13:25:57",226982,12,task-a3hj,,46155126,13416249,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 136.0.0.0,1512x982,1512x945,,None_cue,9,No Cue,Spreadsheet1,1,Display 1,Screen 6,hdb9ih,4,continue,,6268.700000017881,6262.199999999997,6268.700000017881,6268.700000017881,6262.199999999997,6268.700000017881,1,0,0,,Click To Continue,Continue Button,3,object-625,Display 1,no_uti_choc.png,no_hed_choc.png,,consent
9,1747178763273,"13/05/2025, 23:26:03",1747160763273,-5,"13/05/2025, 13:26:03",226982,12,task-a3hj,,46155126,13416249,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 136.0.0.0,1512x982,1512x945,,None_cue,9,No Cue,Spreadsheet1,1,Display 1,Screen 7,anxxu9,5,response,5,5141.300000000003,6233.699999999997,6240.700000005963,5141.300000000003,6233.699999999997,6240.700000005963,1,1099.4000000059605,0,,Single Number Entry,Single Number Entry,6,object-73,Display 1,no_uti_choc.png,no_hed_choc.png,,consent
10,1747178763276,"13/05/2025, 23:26:03",1747160763276,-5,"13/05/2025, 13:26:03",226982,12,task-a3hj,,46155126,13416249,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 136.0.0.0,1512x982,1512x945,,None_cue,9,No Cue,Spreadsheet1,1,Display 1,Screen 7,anxxu9,5,response,Very unlikely,3267,6233.699999999997,6241.999999999985,3267,6233.699999999997,6241.999999999985,1,2974.9999999999854,0,,Rating Scale,Rating Scale,4,object-71,Display 1,no_uti_choc.png,no_hed_choc.png,,consent
11,1747178794724,"13/05/2025, 23:26:34",1747160794724,-5,"13/05/2025, 13:26:34",226982,12,task-a3hj,,46155126,13416249,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 136.0.0.0,1512x982,1512x945,,None_cue,9,No Cue,Spreadsheet1,1,Display 1,Screen 9,vsokun,6,continue,,31458.100000000006,31449.70000000001,31458.100000000006,31458.100000000006,31449.70000000001,31458.100000000006,1,0,0,,Click To Continue,Continue Button,6,object-125,Display 1,no_uti_choc.png,no_hed_choc.png,,consent
12,1747178794726,"13/05/2025, 23:26:34",1747160794726,-5,"13/05/2025, 13:26:34",226982,12,task-a3hj,,46155126,13416249,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 136.0.0.0,1512x982,1512x945,,None_cue,9,No Cue,Spreadsheet1,1,Display 1,Screen 9,vsokun,6,response,Not valuable at all,10016.600000000006,31449.70000000001,31458.600000000006,10016.600000000006,31449.70000000001,31458.600000000006,1,21442,0,,Rating Scale,Rating Scale,3,object-103,Display 1,no_uti_choc.png,no_hed_choc.png,,consent
13,1747178794726,"13/05/2025, 23:26:34",1747160794726,-5,"13/05/2025, 13:26:34",226982,12,task-a3hj,,46155126,13416249,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 136.0.0.0,1512x982,1512x945,,None_cue,9,No Cue,Spreadsheet1,1,Display 1,Screen 9,vsokun,6,response,Trust somewhat,29100.100000000006,31449.70000000001,31458.600000000006,29100.100000000006,31449.70000000001,31458.600000000006,1,2358.5,0,,Rating Scale,Rating Scale,5,object-105,Display 1,no_uti_choc.png,no_hed_choc.png,,consent
14,1747178806708,"13/05/2025, 23:26:46",1747160806708,-5,"13/05/2025, 13:26:46",226982,12,task-a3hj,,46155126,13416249,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 136.0.0.0,1512x982,1512x945,,None_cue,9,No Cue,Spreadsheet1,1,Display 2,Screen 2,7hdzze,1,continue,,11991.399999999994,11983.399999999994,11991.399999999994,11991.399999999994,11983.399999999994,11991.399999999994,1,0,0,,Click To Continue,Continue Button,3,object-50,Display 2,no_hed_hd.png,no_uti_hd.png,,consent
15,1747178814301,"13/05/2025, 23:26:54",1747160814301,-5,"13/05/2025, 13:26:54",226982,12,task-a3hj,,46155126,13416249,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 136.0.0.0,1512x982,1512x945,,None_cue,9,No Cue,Spreadsheet1,1,Display 2,Screen 3,9p8xm6,2,response,50,5833.200000000012,7591.799999999988,7600.399999999965,5833.200000000012,7591.799999999988,7600.399999999965,1,1767.1999999999534,0,,Single Number Entry,Single Number Entry,6,object-58,Display 2,no_hed_hd.png,no_uti_hd.png,,consent
16,1747178814301,"13/05/2025, 23:26:54",1747160814301,-5,"13/05/2025, 13:26:54",226982,12,task-a3hj,,46155126,13416249,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 136.0.0.0,1512x982,1512x945,,None_cue,9,No Cue,Spreadsheet1,1,Display 2,Screen 3,9p8xm6,2,response,Very unlikely,3383.7000000000116,7591.799999999988,7600.399999999965,3383.7000000000116,7591.799999999988,7600.399999999965,1,4216.699999999953,0,,Rating Scale,Rating Scale,4,object-56,Display 2,no_hed_hd.png,no_uti_hd.png,,consent
17,1747178833023,"13/05/2025, 23:27:13",1747160833023,-5,"13/05/2025, 13:27:13",226982,12,task-a3hj,,46155126,13416249,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 136.0.0.0,1512x982,1512x945,,None_cue,9,No Cue,Spreadsheet1,1,Display 2,Screen 6,buudn6,3,continue,,18732.100000005972,18726.300000000017,18732.100000005972,18732.100000005972,18726.300000000017,18732.100000005972,1,0,0,,Click To Continue,Continue Button,6,object-126,Display 2,no_hed_hd.png,no_uti_hd.png,,consent
18,1747178833025,"13/05/2025, 23:27:13",1747160833025,-5,"13/05/2025, 13:27:13",226982,12,task-a3hj,,46155126,13416249,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 136.0.0.0,1512x982,1512x945,,None_cue,9,No Cue,Spreadsheet1,1,Display 2,Screen 6,buudn6,3,response,Not valuable at all,6041.100000000006,18726.300000000017,18734.000000011933,6041.100000000006,18726.300000000017,18734.000000011933,1,12692.900000011927,0,,Rating Scale,Rating Scale,3,object-111,Display 2,no_hed_hd.png,no_uti_hd.png,,consent
19,1747178833025,"13/05/2025, 23:27:13",1747160833025,-5,"13/05/2025, 13:27:13",226982,12,task-a3hj,,46155126,13416249,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 136.0.0.0,1512x982,1512x945,,None_cue,9,No Cue,Spreadsheet1,1,Display 2,Screen 6,buudn6,3,response,Trust very little,13929.700000000012,18726.300000000017,18734.100000005972,13929.700000000012,18726.300000000017,18734.100000005972,1,4804.4000000059605,0,,Rating Scale,Rating Scale,5,object-113,Display 2,no_hed_hd.png,no_uti_hd.png,,consent
20,1747178837592,"13/05/2025, 23:27:17",1747160837592,-5,"13/05/2025, 13:27:17",226982,12,task-a3hj,,46155126,13416249,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 136.0.0.0,1512x982,1512x945,,None_cue,9,No Cue,Spreadsheet1,1,Display 2,Screen 4,auj52o,4,continue,,4574.799999999959,4565.6999999999825,4574.799999999959,4574.799999999959,4565.6999999999825,4574.799999999959,1,0,0,,Click To Continue,Continue Button,3,object-80,Display 2,no_hed_hd.png,no_uti_hd.png,,consent
21,1747178851257,"13/05/2025, 23:27:31",1747160851257,-5,"13/05/2025, 13:27:31",226982,12,task-a3hj,,46155126,13416249,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 136.0.0.0,1512x982,1512x945,,None_cue,9,No Cue,Spreadsheet1,1,Display 2,Screen 5,6bvrh3,5,response,50,10016.600000000006,13666.600000000006,13674.100000005972,10016.600000000006,13666.600000000006,13674.100000005972,1,3657.5000000059663,0,,Single Number Entry,Single Number Entry,6,object-88,Display 2,no_hed_hd.png,no_uti_hd.png,,consent
22,1747178851260,"13/05/2025, 23:27:31",1747160851260,-5,"13/05/2025, 13:27:31",226982,12,task-a3hj,,46155126,13416249,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 136.0.0.0,1512x982,1512x945,,None_cue,9,No Cue,Spreadsheet1,1,Display 2,Screen 5,6bvrh3,5,response,Somewhat unlikely,6716.600000000006,13666.600000000006,13675.5,6716.600000000006,13666.600000000006,13675.5,1,6958.899999999994,0,,Rating Scale,Rating Scale,4,object-86,Display 2,no_hed_hd.png,no_uti_hd.png,,consent
