Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-7gnq,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: hedonic,Spreadsheet: uti,Manipulation: Spreadsheet,branch-4sm5
6,1.74706E+12,"12/05/2025, 13:21:07",1.74704E+12,-5,"12/05/2025, 03:21:07",226982,10,task-yeyg,,46089723,13401568,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 135.0.0.0,1440x900,1440x754,,Scarcity_cue,7,Scarcity,Spreadsheet1,1,Display 1,Screen 8,yxwrgs,3,continue,,6214,6200.2,6214,6214,6200.2,6214,1,0,0,,Click To Continue,Continue Button,6,object-109,Display 1,scarcity_uti_choc.png,scarcity_hed_choc.png,,consent
7,1.74706E+12,"12/05/2025, 13:21:07",1.74704E+12,-5,"12/05/2025, 03:21:07",226982,10,task-yeyg,,46089723,13401568,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 135.0.0.0,1440x900,1440x754,,Scarcity_cue,7,Scarcity,Spreadsheet1,1,Display 1,Screen 8,yxwrgs,3,response,Not valuable at all,4116.9,6200.2,6214.3,4116.9,6200.2,6214.3,1,2097.4,0,,Rating Scale,Rating Scale,3,object-104,Display 1,scarcity_uti_choc.png,scarcity_hed_choc.png,,consent
8,1.74706E+12,"12/05/2025, 13:21:07",1.74704E+12,-5,"12/05/2025, 03:21:07",226982,10,task-yeyg,,46089723,13401568,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 135.0.0.0,1440x900,1440x754,,Scarcity_cue,7,Scarcity,Spreadsheet1,1,Display 1,Screen 8,yxwrgs,3,response,Trust very little,5466.9,6200.2,6214.4,5466.9,6200.2,6214.4,1,747.5,0,,Rating Scale,Rating Scale,5,object-107,Display 1,scarcity_uti_choc.png,scarcity_hed_choc.png,,consent
9,1.74706E+12,"12/05/2025, 13:21:10",1.74704E+12,-5,"12/05/2025, 03:21:10",226982,10,task-yeyg,,46089723,13401568,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 135.0.0.0,1440x900,1440x754,,Scarcity_cue,7,Scarcity,Spreadsheet1,1,Display 1,Screen 6,hdb9ih,4,continue,,3166,3149.3,3166,3166,3149.3,3166,1,0,0,,Click To Continue,Continue Button,3,object-625,Display 1,scarcity_uti_choc.png,scarcity_hed_choc.png,,consent
10,1.74706E+12,"12/05/2025, 13:21:15",1.74704E+12,-5,"12/05/2025, 03:21:15",226982,10,task-yeyg,,46089723,13401568,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 135.0.0.0,1440x900,1440x754,,Scarcity_cue,7,Scarcity,Spreadsheet1,1,Display 1,Screen 7,anxxu9,5,response,4,4450.9,5134.3,5148.1,4450.9,5134.3,5148.1,1,697.2,0,,Single Number Entry,Single Number Entry,6,object-73,Display 1,scarcity_uti_choc.png,scarcity_hed_choc.png,,consent
11,1.74706E+12,"12/05/2025, 13:21:15",1.74704E+12,-5,"12/05/2025, 03:21:15",226982,10,task-yeyg,,46089723,13401568,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 135.0.0.0,1440x900,1440x754,,Scarcity_cue,7,Scarcity,Spreadsheet1,1,Display 1,Screen 7,anxxu9,5,response,Somewhat unlikely,2184.2,5134.3,5149.8,2184.2,5134.3,5149.8,1,2965.6,0,,Rating Scale,Rating Scale,4,object-71,Display 1,scarcity_uti_choc.png,scarcity_hed_choc.png,,consent
12,1.74706E+12,"12/05/2025, 13:21:21",1.74704E+12,-5,"12/05/2025, 03:21:21",226982,10,task-yeyg,,46089723,13401568,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 135.0.0.0,1440x900,1440x754,,Scarcity_cue,7,Scarcity,Spreadsheet1,1,Display 1,Screen 9,hrk9he,6,continue,,6264,6249.3,6264,6264,6249.3,6264,1,0,0,,Click To Continue,Continue Button,6,object-96,Display 1,scarcity_uti_choc.png,scarcity_hed_choc.png,,consent
13,1.74706E+12,"12/05/2025, 13:21:21",1.74704E+12,-5,"12/05/2025, 03:21:21",226982,10,task-yeyg,,46089723,13401568,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 135.0.0.0,1440x900,1440x754,,Scarcity_cue,7,Scarcity,Spreadsheet1,1,Display 1,Screen 9,hrk9he,6,response,Not valuable at all,3383.3,6249.3,6264.4,3383.3,6249.3,6264.4,1,2881.1,0,,Rating Scale,Rating Scale,3,object-93,Display 1,scarcity_uti_choc.png,scarcity_hed_choc.png,,consent
14,1.74706E+12,"12/05/2025, 13:21:21",1.74704E+12,-5,"12/05/2025, 03:21:21",226982,10,task-yeyg,,46089723,13401568,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 135.0.0.0,1440x900,1440x754,,Scarcity_cue,7,Scarcity,Spreadsheet1,1,Display 1,Screen 9,hrk9he,6,response,Do not trust at all,5050.2,6249.3,6264.5,5050.2,6249.3,6264.5,1,1214.3,0,,Rating Scale,Rating Scale,5,object-95,Display 1,scarcity_uti_choc.png,scarcity_hed_choc.png,,consent
15,1.74706E+12,"12/05/2025, 13:21:24",1.74704E+12,-5,"12/05/2025, 03:21:24",226982,10,task-yeyg,,46089723,13401568,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 135.0.0.0,1440x900,1440x754,,Scarcity_cue,7,Scarcity,Spreadsheet1,1,Display 2,Screen 2,7hdzze,1,continue,,3002.1,3001.1,3002.1,3002.1,3001.1,3002.1,1,0,0,,Click To Continue,Continue Button,3,object-50,Display 2,scarcity_uti_hd.png,scarcity_hed_hd.png,,consent
16,1.74706E+12,"12/05/2025, 13:21:32",1.74704E+12,-5,"12/05/2025, 03:21:32",226982,10,task-yeyg,,46089723,13401568,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 135.0.0.0,1440x900,1440x754,,Scarcity_cue,7,Scarcity,Spreadsheet1,1,Display 2,Screen 3,9p8xm6,2,response,15,5666.8,7983.5,7997.6,5666.8,7983.5,7997.6,1,2330.8,0,,Single Number Entry,Single Number Entry,6,object-58,Display 2,scarcity_uti_hd.png,scarcity_hed_hd.png,,consent
17,1.74706E+12,"12/05/2025, 13:21:32",1.74704E+12,-5,"12/05/2025, 03:21:32",226982,10,task-yeyg,,46089723,13401568,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 135.0.0.0,1440x900,1440x754,,Scarcity_cue,7,Scarcity,Spreadsheet1,1,Display 2,Screen 3,9p8xm6,2,response,Neutral,4699.2,7983.5,8000,4699.2,7983.5,8000,1,3300.8,0,,Rating Scale,Rating Scale,4,object-56,Display 2,scarcity_uti_hd.png,scarcity_hed_hd.png,,consent
18,1.74706E+12,"12/05/2025, 13:21:36",1.74704E+12,-5,"12/05/2025, 03:21:36",226982,10,task-yeyg,,46089723,13401568,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 135.0.0.0,1440x900,1440x754,,Scarcity_cue,7,Scarcity,Spreadsheet1,1,Display 2,Screen 6,lalvnl,3,continue,,4401.1,4399.2,4401.1,4401.1,4399.2,4401.1,1,0,0,,Click To Continue,Continue Button,6,object-121,Display 2,scarcity_uti_hd.png,scarcity_hed_hd.png,,consent
19,1.74706E+12,"12/05/2025, 13:21:36",1.74704E+12,-5,"12/05/2025, 03:21:36",226982,10,task-yeyg,,46089723,13401568,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 135.0.0.0,1440x900,1440x754,,Scarcity_cue,7,Scarcity,Spreadsheet1,1,Display 2,Screen 6,lalvnl,3,response,Slightly valuable,2616.8,4399.2,4401.3,2616.8,4399.2,4401.3,1,1784.5,0,,Rating Scale,Rating Scale,3,object-118,Display 2,scarcity_uti_hd.png,scarcity_hed_hd.png,,consent
20,1.74706E+12,"12/05/2025, 13:21:36",1.74704E+12,-5,"12/05/2025, 03:21:36",226982,10,task-yeyg,,46089723,13401568,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 135.0.0.0,1440x900,1440x754,,Scarcity_cue,7,Scarcity,Spreadsheet1,1,Display 2,Screen 6,lalvnl,3,response,Trust somewhat,3750.2,4399.2,4401.4,3750.2,4399.2,4401.4,1,651.2,0,,Rating Scale,Rating Scale,5,object-120,Display 2,scarcity_uti_hd.png,scarcity_hed_hd.png,,consent
21,1.74706E+12,"12/05/2025, 13:21:40",1.74704E+12,-5,"12/05/2025, 03:21:40",226982,10,task-yeyg,,46089723,13401568,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 135.0.0.0,1440x900,1440x754,,Scarcity_cue,7,Scarcity,Spreadsheet1,1,Display 2,Screen 4,auj52o,4,continue,,3881.6,3867.8,3881.6,3881.6,3867.8,3881.6,1,0,0,,Click To Continue,Continue Button,3,object-80,Display 2,scarcity_uti_hd.png,scarcity_hed_hd.png,,consent
22,1.74706E+12,"12/05/2025, 13:21:44",1.74704E+12,-5,"12/05/2025, 03:21:44",226982,10,task-yeyg,,46089723,13401568,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 135.0.0.0,1440x900,1440x754,,Scarcity_cue,7,Scarcity,Spreadsheet1,1,Display 2,Screen 5,6bvrh3,5,response,0,4031.2,4016.8,4031.2,4031.2,4016.8,4031.2,1,0,0,,Single Number Entry,Single Number Entry,6,object-88,Display 2,scarcity_uti_hd.png,scarcity_hed_hd.png,,consent
23,1.74706E+12,"12/05/2025, 13:21:44",1.74704E+12,-5,"12/05/2025, 03:21:44",226982,10,task-yeyg,,46089723,13401568,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 135.0.0.0,1440x900,1440x754,,Scarcity_cue,7,Scarcity,Spreadsheet1,1,Display 2,Screen 5,6bvrh3,5,response,Very unlikely,1950,4016.8,4032.9,1950,4016.8,4032.9,1,2082.9,0,,Rating Scale,Rating Scale,4,object-86,Display 2,scarcity_uti_hd.png,scarcity_hed_hd.png,,consent
24,1.74706E+12,"12/05/2025, 13:21:51",1.74704E+12,-5,"12/05/2025, 03:21:51",226982,10,task-yeyg,,46089723,13401568,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 135.0.0.0,1440x900,1440x754,,Scarcity_cue,7,Scarcity,Spreadsheet1,1,Display 2,Screen 7,snyktl,6,continue,,6647,6633.5,6647,6647,6633.5,6647,1,0,0,,Click To Continue,Continue Button,6,object-128,Display 2,scarcity_uti_hd.png,scarcity_hed_hd.png,,consent
25,1.74706E+12,"12/05/2025, 13:21:51",1.74704E+12,-5,"12/05/2025, 03:21:51",226982,10,task-yeyg,,46089723,13401568,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 135.0.0.0,1440x900,1440x754,,Scarcity_cue,7,Scarcity,Spreadsheet1,1,Display 2,Screen 7,snyktl,6,response,Slightly valuable,2300,6633.5,6647.1,2300,6633.5,6647.1,1,4347.1,0,,Rating Scale,Rating Scale,3,object-125,Display 2,scarcity_uti_hd.png,scarcity_hed_hd.png,,consent
26,1.74706E+12,"12/05/2025, 13:21:51",1.74704E+12,-5,"12/05/2025, 03:21:51",226982,10,task-yeyg,,46089723,13401568,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 135.0.0.0,1440x900,1440x754,,Scarcity_cue,7,Scarcity,Spreadsheet1,1,Display 2,Screen 7,snyktl,6,response,Do not trust at all,5116.7,6633.5,6647.3,5116.7,6633.5,6647.3,1,1530.6,0,,Rating Scale,Rating Scale,5,object-127,Display 2,scarcity_uti_hd.png,scarcity_hed_hd.png,,consent
27,1.74706E+12,"12/05/2025, 13:21:51",1.74704E+12,-5,"12/05/2025, 03:21:51",226982,10,task-yeyg,,46089723,13401568,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 135.0.0.0,1440x900,1440x754,,Scarcity_cue,7,Scarcity,,,,,,,info,END,,,86307,,,,,,,,,,,,,,,,consent
﻿1,1.74707E+12,"12/05/2025, 18:31:18",1.74706E+12,-5,"12/05/2025, 08:31:18",226982,10,task-cicn,,46102137,13404796,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 136.0.0.0,1920x1080,1920x968,,Both_cue,8,P+S,,,,,,,info,BEGIN,,,,,,,,,,,,,,,,,,,consent
2,1.74707E+12,"12/05/2025, 18:31:46",1.74706E+12,-5,"12/05/2025, 08:31:46",226982,10,task-cicn,,46102137,13404796,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 136.0.0.0,1920x1080,1920x968,,Both_cue,8,P+S,Spreadsheet1,1,Display 1,Screen 2,ebpf5f,1,continue,,27092,27085,27092,27092,27085,27092,1,0,0,,Click To Continue,Continue Button,3,object-9,Display 1,both_uti_hd.png,both_hed_hd.png,,consent
3,1.74707E+12,"12/05/2025, 18:32:39",1.74706E+12,-5,"12/05/2025, 08:32:39",226982,10,task-cicn,,46102137,13404796,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 136.0.0.0,1920x1080,1920x968,,Both_cue,8,P+S,Spreadsheet1,1,Display 1,Screen 3,fqpwl6,2,response,50,51236.3,52619.1,52627.2,51236.3,52619.1,52627.2,1,1390.9,0,,Single Number Entry,Single Number Entry,6,object-42,Display 1,both_uti_hd.png,both_hed_hd.png,,consent
4,1.74707E+12,"12/05/2025, 18:32:39",1.74706E+12,-5,"12/05/2025, 08:32:39",226982,10,task-cicn,,46102137,13404796,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 136.0.0.0,1920x1080,1920x968,,Both_cue,8,P+S,Spreadsheet1,1,Display 1,Screen 3,fqpwl6,2,response,Very unlikely,45169,52619.1,52629.8,45169,52619.1,52629.8,1,7460.8,0,,Rating Scale,Rating Scale,4,object-15,Display 1,both_uti_hd.png,both_hed_hd.png,,consent
5,1.74707E+12,"12/05/2025, 18:32:54",1.74706E+12,-5,"12/05/2025, 08:32:54",226982,10,task-cicn,,46102137,13404796,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 136.0.0.0,1920x1080,1920x968,,Both_cue,8,P+S,Spreadsheet1,1,Display 1,Screen 9,1162ry,3,continue,,15743,15734.1,15743,15743,15734.1,15743,1,0,0,,Click To Continue,Continue Button,6,object-103,Display 1,both_uti_hd.png,both_hed_hd.png,,consent
6,1.74707E+12,"12/05/2025, 18:32:54",1.74706E+12,-5,"12/05/2025, 08:32:54",226982,10,task-cicn,,46102137,13404796,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 136.0.0.0,1920x1080,1920x968,,Both_cue,8,P+S,Spreadsheet1,1,Display 1,Screen 9,1162ry,3,response,Somewhat valuable,4750.9,15734.1,15745.6,4750.9,15734.1,15745.6,1,10994.7,0,,Rating Scale,Rating Scale,3,object-98,Display 1,both_uti_hd.png,both_hed_hd.png,,consent
7,1.74707E+12,"12/05/2025, 18:32:54",1.74706E+12,-5,"12/05/2025, 08:32:54",226982,10,task-cicn,,46102137,13404796,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 136.0.0.0,1920x1080,1920x968,,Both_cue,8,P+S,Spreadsheet1,1,Display 1,Screen 9,1162ry,3,response,Trust somewhat,14684.8,15734.1,15746.1,14684.8,15734.1,15746.1,1,1061.3,0,,Rating Scale,Rating Scale,5,object-101,Display 1,both_uti_hd.png,both_hed_hd.png,,consent
8,1.74707E+12,"12/05/2025, 18:33:19",1.74706E+12,-5,"12/05/2025, 08:33:19",226982,10,task-cicn,,46102137,13404796,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 136.0.0.0,1920x1080,1920x968,,Both_cue,8,P+S,Spreadsheet1,1,Display 1,Screen 6,hdb9ih,4,continue,,24582,24568.8,24582,24582,24568.8,24582,1,0,0,,Click To Continue,Continue Button,3,object-625,Display 1,both_uti_hd.png,both_hed_hd.png,,consent
9,1.74707E+12,"12/05/2025, 18:33:30",1.74706E+12,-5,"12/05/2025, 08:33:30",226982,10,task-cicn,,46102137,13404796,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 136.0.0.0,1920x1080,1920x968,,Both_cue,8,P+S,Spreadsheet1,1,Display 1,Screen 7,anxxu9,5,response,150,7167.2,11067.4,11082.4,7167.2,11067.4,11082.4,1,3915.2,0,,Single Number Entry,Single Number Entry,6,object-73,Display 1,both_uti_hd.png,both_hed_hd.png,,consent
10,1.74707E+12,"12/05/2025, 18:33:30",1.74706E+12,-5,"12/05/2025, 08:33:30",226982,10,task-cicn,,46102137,13404796,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 136.0.0.0,1920x1080,1920x968,,Both_cue,8,P+S,Spreadsheet1,1,Display 1,Screen 7,anxxu9,5,response,Somewhat unlikely,4883.7,11067.4,11084.3,4883.7,11067.4,11084.3,1,6200.6,0,,Rating Scale,Rating Scale,4,object-71,Display 1,both_uti_hd.png,both_hed_hd.png,,consent
11,1.74707E+12,"12/05/2025, 18:33:44",1.74706E+12,-5,"12/05/2025, 08:33:44",226982,10,task-cicn,,46102137,13404796,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 136.0.0.0,1920x1080,1920x968,,Both_cue,8,P+S,Spreadsheet1,1,Display 1,Screen 10,evnn3p,6,continue,,13484.1,13467.4,13484.1,13484.1,13467.4,13484.1,1,0,0,,Click To Continue,Continue Button,6,object-110,Display 1,both_uti_hd.png,both_hed_hd.png,,consent
12,1.74707E+12,"12/05/2025, 18:33:44",1.74706E+12,-5,"12/05/2025, 08:33:44",226982,10,task-cicn,,46102137,13404796,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 136.0.0.0,1920x1080,1920x968,,Both_cue,8,P+S,Spreadsheet1,1,Display 1,Screen 10,evnn3p,6,response,Fairly valuable,6583.7,13467.4,13484.1,6583.7,13467.4,13484.1,1,6900.4,0,,Rating Scale,Rating Scale,3,object-107,Display 1,both_uti_hd.png,both_hed_hd.png,,consent
13,1.74707E+12,"12/05/2025, 18:33:44",1.74706E+12,-5,"12/05/2025, 08:33:44",226982,10,task-cicn,,46102137,13404796,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 136.0.0.0,1920x1080,1920x968,,Both_cue,8,P+S,Spreadsheet1,1,Display 1,Screen 10,evnn3p,6,response,Trust very little,12834,13467.4,13484.1,12834,13467.4,13484.1,1,650.1,0,,Rating Scale,Rating Scale,5,object-109,Display 1,both_uti_hd.png,both_hed_hd.png,,consent
14,1.74707E+12,"12/05/2025, 18:33:52",1.74706E+12,-5,"12/05/2025, 08:33:52",226982,10,task-cicn,,46102137,13404796,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 136.0.0.0,1920x1080,1920x968,,Both_cue,8,P+S,Spreadsheet1,1,Display 2,Screen 2,7hdzze,1,continue,,8341,8333.8,8341,8341,8333.8,8341,1,0,0,,Click To Continue,Continue Button,3,object-50,Display 2,both_hed_choc.png,both_uti_choc.png,,consent
15,1.74707E+12,"12/05/2025, 18:34:03",1.74706E+12,-5,"12/05/2025, 08:34:03",226982,10,task-cicn,,46102137,13404796,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 136.0.0.0,1920x1080,1920x968,,Both_cue,8,P+S,Spreadsheet1,1,Display 2,Screen 3,9p8xm6,2,response,50,6833.8,11367.4,11384.1,6833.8,11367.4,11384.1,1,4550.3,0,,Single Number Entry,Single Number Entry,6,object-58,Display 2,both_hed_choc.png,both_uti_choc.png,,consent
16,1.74707E+12,"12/05/2025, 18:34:03",1.74706E+12,-5,"12/05/2025, 08:34:03",226982,10,task-cicn,,46102137,13404796,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 136.0.0.0,1920x1080,1920x968,,Both_cue,8,P+S,Spreadsheet1,1,Display 2,Screen 3,9p8xm6,2,response,Somewhat likely,4200.3,11367.4,11384.1,4200.3,11367.4,11384.1,1,7183.8,0,,Rating Scale,Rating Scale,4,object-56,Display 2,both_hed_choc.png,both_uti_choc.png,,consent
17,1.74707E+12,"12/05/2025, 18:34:09",1.74706E+12,-5,"12/05/2025, 08:34:09",226982,10,task-cicn,,46102137,13404796,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 136.0.0.0,1920x1080,1920x968,,Both_cue,8,P+S,Spreadsheet1,1,Display 2,Screen 6,zx7nrg,3,continue,,6219.3,6217.1,6219.3,6219.3,6217.1,6219.3,1,0,0,,Click To Continue,Continue Button,6,object-118,Display 2,both_hed_choc.png,both_uti_choc.png,,consent
18,1.74707E+12,"12/05/2025, 18:34:09",1.74706E+12,-5,"12/05/2025, 08:34:09",226982,10,task-cicn,,46102137,13404796,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 136.0.0.0,1920x1080,1920x968,,Both_cue,8,P+S,Spreadsheet1,1,Display 2,Screen 6,zx7nrg,3,response,Very valuable,2683.4,6217.1,6219.9,2683.4,6217.1,6219.9,1,3536.5,0,,Rating Scale,Rating Scale,3,object-115,Display 2,both_hed_choc.png,both_uti_choc.png,,consent
19,1.74707E+12,"12/05/2025, 18:34:09",1.74706E+12,-5,"12/05/2025, 08:34:09",226982,10,task-cicn,,46102137,13404796,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 136.0.0.0,1920x1080,1920x968,,Both_cue,8,P+S,Spreadsheet1,1,Display 2,Screen 6,zx7nrg,3,response,Trust somewhat,5350.3,6217.1,6220,5350.3,6217.1,6220,1,869.7,0,,Rating Scale,Rating Scale,5,object-117,Display 2,both_hed_choc.png,both_uti_choc.png,,consent
20,1.74707E+12,"12/05/2025, 18:34:14",1.74706E+12,-5,"12/05/2025, 08:34:14",226982,10,task-cicn,,46102137,13404796,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 136.0.0.0,1920x1080,1920x968,,Both_cue,8,P+S,Spreadsheet1,1,Display 2,Screen 4,auj52o,4,continue,,4279,4266.8,4279,4279,4266.8,4279,1,0,0,,Click To Continue,Continue Button,3,object-80,Display 2,both_hed_choc.png,both_uti_choc.png,,consent
21,1.74707E+12,"12/05/2025, 18:34:24",1.74706E+12,-5,"12/05/2025, 08:34:24",226982,10,task-cicn,,46102137,13404796,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 136.0.0.0,1920x1080,1920x968,,Both_cue,8,P+S,Spreadsheet1,1,Display 2,Screen 8,wdarmw,5,response,5,8500.5,10499.6,10511.5,8500.5,10499.6,10511.5,1,2011,0,,Single Number Entry,Single Number Entry,6,object-133,Display 2,both_hed_choc.png,both_uti_choc.png,,consent
22,1.74707E+12,"12/05/2025, 18:34:24",1.74706E+12,-5,"12/05/2025, 08:34:24",226982,10,task-cicn,,46102137,13404796,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 136.0.0.0,1920x1080,1920x968,,Both_cue,8,P+S,Spreadsheet1,1,Display 2,Screen 8,wdarmw,5,response,Unlikely,6333.8,10499.6,10513.1,6333.8,10499.6,10513.1,1,4179.3,0,,Rating Scale,Rating Scale,4,object-131,Display 2,both_hed_choc.png,both_uti_choc.png,,consent
23,1.74707E+12,"12/05/2025, 18:34:35",1.74706E+12,-5,"12/05/2025, 08:34:35",226982,10,task-cicn,,46102137,13404796,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 136.0.0.0,1920x1080,1920x968,,Both_cue,8,P+S,Spreadsheet1,1,Display 2,Screen 7,2ia6gz,6,continue,,10915.9,10901.6,10915.9,10915.9,10901.6,10915.9,1,0,0,,Click To Continue,Continue Button,6,object-126,Display 2,both_hed_choc.png,both_uti_choc.png,,consent
